,year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level,percentage_by_level_and_total_people_by_state_and_year,mean_by_state_and_level
267,5,29,6,24392,18851,5541,1240135,871892,368243,77.28399999999998,22.716,1,1.9669999999999999,2.356
268,5,29,9,4780,2947,1833,1240135,871892,368243,61.653,38.347,0,0.385,0.466
269,5,29,8,56679,55022,1657,1240135,871892,368243,97.077,2.923,1,4.57,4.295
270,5,30,2,127531,99195,28336,7405879,5656657,1749222,77.781,22.219,1,1.722,1.198
271,5,30,1,2775300,2604895,170405,7405879,5656657,1749222,93.86,6.14,1,37.474000000000004,36.419000000000004
272,5,30,3,58275,44743,13532,7405879,5656657,1749222,76.779,23.221,2,0.787,0.835
273,5,30,7,1765070,752622,1012448,7405879,5656657,1749222,42.64,57.36,1,23.833000000000002,24.254
274,5,30,4,848607,835329,13278,7405879,5656657,1749222,98.435,1.565,2,11.459000000000001,12.783
275,5,30,5,1120788,721437,399351,7405879,5656657,1749222,64.369,35.631,1,15.134,14.568
276,5,30,6,232021,173558,58463,7405879,5656657,1749222,74.803,25.197,2,3.133,2.8710000000000004
277,5,30,9,55008,34551,20457,7405879,5656657,1749222,62.81100000000001,37.189,0,0.743,0.753
278,5,30,8,423279,390327,32952,7405879,5656657,1749222,92.215,7.785,2,5.715,6.32
279,5,31,2,3316,3198,118,2017677,1388541,629136,96.441,3.559,2,0.16399999999999998,0.263
280,5,31,1,400663,368926,31737,2017677,1388541,629136,92.079,7.921,1,19.858,18.552
281,5,31,3,12599,9266,3333,2017677,1388541,629136,73.546,26.454,2,0.624,0.757
282,5,31,7,477322,217220,260102,2017677,1388541,629136,45.508,54.492,1,23.656999999999996,23.784000000000002
283,5,31,4,241485,234474,7011,2017677,1388541,629136,97.097,2.903,2,11.968,14.565999999999999
284,5,31,5,625912,340361,285551,2017677,1388541,629136,54.378,45.622,1,31.021,29.831
285,5,31,6,100675,78210,22465,2017677,1388541,629136,77.686,22.314,2,4.99,4.859
286,5,31,9,33726,20050,13676,2017677,1388541,629136,59.45,40.55,0,1.672,1.1640000000000001
287,5,31,8,121979,116836,5143,2017677,1388541,629136,95.784,4.216,2,6.046,6.224
288,5,32,2,13919,13778,141,1420948,1051523,369425,98.987,1.013,2,0.98,2.092
289,5,32,1,584225,508232,75993,1420948,1051523,369425,86.993,13.007,1,41.115,38.204
290,5,32,3,8984,8266,718,1420948,1051523,369425,92.008,7.992000000000001,1,0.632,0.364
291,5,32,7,372686,161840,210846,1420948,1051523,369425,43.425,56.575,2,26.228,25.084
292,5,32,4,186422,184541,1881,1420948,1051523,369425,98.991,1.009,1,13.12,13.07
293,5,32,5,179872,111833,68039,1420948,1051523,369425,62.174,37.826,2,12.659,15.114
294,5,32,6,31475,24487,6988,1420948,1051523,369425,77.798,22.202,1,2.215,3.071
295,5,32,9,6267,3466,2801,1420948,1051523,369425,55.306,44.694,0,0.441,0.615
296,5,32,8,37098,35080,2018,1420948,1051523,369425,94.56,5.44,1,2.611,2.387
297,6,1,2,2230,2145,85,1045773,743518,302255,96.188,3.812,2,0.213,0.48200000000000004
298,6,1,1,114855,109476,5379,1045773,743518,302255,95.317,4.683,1,10.982999999999999,9.703
299,6,1,3,5224,3877,1347,1045773,743518,302255,74.215,25.785,2,0.5,0.57
300,6,1,7,289545,140369,149176,1045773,743518,302255,48.479,51.521,2,27.686999999999998,27.153000000000002
301,6,1,4,145377,140426,4951,1045773,743518,302255,96.594,3.406,1,13.901,13.133
302,6,1,5,350759,233644,117115,1045773,743518,302255,66.611,33.389,2,33.541,36.571
303,6,1,6,60466,47494,12972,1045773,743518,302255,78.547,21.453000000000007,2,5.782,5.202999999999999
304,6,1,9,13884,7906,5978,1045773,743518,302255,56.94300000000001,43.057,0,1.328,1.133
305,6,1,8,63433,58181,5252,1045773,743518,302255,91.72,8.28,1,6.066,6.0520000000000005
306,6,2,2,3998,3711,287,2962321,1975112,987209,92.821,7.1789999999999985,2,0.135,0.147
307,6,2,1,274203,207565,66638,2962321,1975112,987209,75.69800000000002,24.302,2,9.256,9.408
308,6,2,3,28350,23581,4769,2962321,1975112,987209,83.178,16.822,2,0.9570000000000001,1.013
309,6,2,7,804395,431669,372726,2962321,1975112,987209,53.664,46.33600000000001,1,27.154,28.693
310,6,2,4,417166,398572,18594,2962321,1975112,987209,95.543,4.457,1,14.082,12.104000000000001
311,6,2,5,1102060,650951,451109,2962321,1975112,987209,59.067,40.933,2,37.203,37.242
312,6,2,6,109644,77152,32492,2962321,1975112,987209,70.366,29.634,1,3.701,3.951
313,6,2,9,42866,27411,15455,2962321,1975112,987209,63.94600000000001,36.054,0,1.4469999999999998,1.246
314,6,2,8,179639,154500,25139,2962321,1975112,987209,86.006,13.994000000000002,2,6.064,6.196000000000001
315,6,3,2,5177,5034,143,537056,399463,137593,97.238,2.762,2,0.9640000000000001,1.746
316,6,3,1,103055,84212,18843,537056,399463,137593,81.71600000000002,18.284,1,19.189,17.585
317,6,3,3,10652,8288,2364,537056,399463,137593,77.807,22.193,2,1.983,2.149
318,6,3,7,166304,84862,81442,537056,399463,137593,51.028,48.972,1,30.965999999999998,31.247
319,6,3,4,118192,114539,3653,537056,399463,137593,96.909,3.091,1,22.006999999999998,20.465999999999998
320,6,3,5,56452,39466,16986,537056,399463,137593,69.911,30.089,2,10.511,12.94
321,6,3,6,25205,19251,5954,537056,399463,137593,76.378,23.622,1,4.6930000000000005,5.093999999999999
322,6,3,9,9443,4918,4525,537056,399463,137593,52.081,47.919,0,1.758,1.524
323,6,3,8,42576,38893,3683,537056,399463,137593,91.35,8.65,1,7.928,7.25
324,6,4,2,30774,21474,9300,814025,593243,220782,69.78,30.22,1,3.78,3.4410000000000003
325,6,4,1,245434,231084,14350,814025,593243,220782,94.153,5.847,2,30.151,31.868000000000002
326,6,4,3,4215,3630,585,814025,593243,220782,86.12100000000002,13.879,2,0.518,0.608
327,6,4,7,201293,87468,113825,814025,593243,220782,43.453,56.547,2,24.728,24.63
328,6,4,4,128728,120909,7819,814025,593243,220782,93.926,6.074,1,15.814,15.248
329,6,4,5,133213,67003,66210,814025,593243,220782,50.298,49.702,1,16.365,15.047
330,6,4,6,13654,10461,3193,814025,593243,220782,76.615,23.385,1,1.6769999999999998,2.478
331,6,4,9,9744,6818,2926,814025,593243,220782,69.971,30.029,0,1.197,1.024
332,6,4,8,46970,44396,2574,814025,593243,220782,94.52,5.48,1,5.77,5.6579999999999995
333,6,5,2,2959,2959,0,4780659,3831029,949630,100.0,0.0,2,0.062,0.203
334,6,5,1,2577604,2460586,117018,4780659,3831029,949630,95.46,4.54,1,53.917,53.291000000000004
335,6,5,3,24902,20289,4613,4780659,3831029,949630,81.475,18.525,1,0.521,0.42200000000000004
336,6,5,7,858564,316632,541932,4780659,3831029,949630,36.879,63.121,1,17.959,18.884
337,6,5,4,464367,454252,10115,4780659,3831029,949630,97.822,2.178,1,9.713,9.266
338,6,5,5,501461,265287,236174,4780659,3831029,949630,52.903,47.097,1,10.489,10.409
339,6,5,6,126599,105286,21313,4780659,3831029,949630,83.165,16.835,2,2.648,2.622
340,6,5,9,21694,12485,9209,4780659,3831029,949630,57.55,42.45,0,0.45399999999999996,0.386
341,6,5,8,202509,193253,9256,4780659,3831029,949630,95.429,4.5710000000000015,2,4.236000000000001,4.518
342,6,6,2,6997,6344,653,3460405,2466623,993782,90.667,9.333,2,0.20199999999999999,0.9690000000000001
343,6,6,1,519289,497422,21867,3460405,2466623,993782,95.789,4.211,1,15.007,14.63
344,6,6,3,31754,29504,2250,3460405,2466623,993782,92.914,7.086,1,0.9179999999999999,0.848
345,6,6,7,833379,449715,383664,3460405,2466623,993782,53.963,46.037,1,24.083000000000002,24.111
346,6,6,4,418655,402714,15941,3460405,2466623,993782,96.192,3.808,1,12.097999999999999,11.259
347,6,6,5,1337460,840146,497314,3460405,2466623,993782,62.817,37.183,2,38.65,38.881
348,6,6,6,110698,74014,36684,3460405,2466623,993782,66.861,33.139,1,3.199,3.613
349,6,6,9,48274,26805,21469,3460405,2466623,993782,55.527,44.473,0,1.395,1.3430000000000002
350,6,6,8,153899,139959,13940,3460405,2466623,993782,90.942,9.058,1,4.447,4.346
351,6,7,2,7712,5427,2285,7904733,5280348,2624385,70.37100000000002,29.629,1,0.098,0.094
352,6,7,1,79582,68010,11572,7904733,5280348,2624385,85.459,14.541,2,1.0070000000000001,1.018
353,6,7,3,89123,73440,15683,7904733,5280348,2624385,82.40299999999998,17.597,1,1.127,0.813
354,6,7,7,2821687,1456787,1364900,7904733,5280348,2624385,51.628,48.372,1,35.696,37.917
355,6,7,4,848611,815997,32614,7904733,5280348,2624385,96.157,3.843,2,10.735,11.503
356,6,7,5,2134051,1324759,809292,7904733,5280348,2624385,62.077,37.923,1,26.997,25.005
357,6,7,6,605389,424653,180736,7904733,5280348,2624385,70.145,29.855,2,7.659,6.537999999999999
358,6,7,9,358945,229704,129241,7904733,5280348,2624385,63.994,36.006,0,4.541,4.6080000000000005
359,6,7,8,959633,881571,78062,7904733,5280348,2624385,91.865,8.135,2,12.14,12.504000000000001
360,6,8,2,69209,64855,4354,2695523,1947748,747775,93.709,6.291,1,2.568,1.9569999999999999
361,6,8,1,222105,210799,11306,2695523,1947748,747775,94.91,5.09,1,8.24,7.726
362,6,8,3,20005,12107,7898,2695523,1947748,747775,60.52,39.48,1,0.742,0.6990000000000001
363,6,8,7,691901,325546,366355,2695523,1947748,747775,47.051,52.949,2,25.669,24.808000000000003
364,6,8,4,337158,318951,18207,2695523,1947748,747775,94.6,5.4,2,12.508,12.539000000000001
365,6,8,5,995875,717056,278819,2695523,1947748,747775,72.003,27.997,2,36.946,40.069
366,6,8,6,150061,113851,36210,2695523,1947748,747775,75.87,24.13,2,5.567,4.703
367,6,8,9,35712,23701,12011,2695523,1947748,747775,66.367,33.633,0,1.325,1.236
368,6,8,8,173497,160882,12615,2695523,1947748,747775,92.729,7.271,1,6.436,6.265
369,6,9,2,11578,11238,340,639980,448181,191799,97.063,2.937,1,1.8090000000000002,1.4809999999999999
370,6,9,1,135774,116477,19297,639980,448181,191799,85.787,14.213,2,21.215,21.688000000000002
371,6,9,3,8059,6184,1875,639980,448181,191799,76.734,23.266,1,1.2590000000000001,1.1640000000000001
372,6,9,7,175026,67321,107705,639980,448181,191799,38.463,61.537,1,27.349,27.491
373,6,9,4,99531,96414,3117,639980,448181,191799,96.868,3.132,1,15.552,14.988
374,6,9,5,97919,61123,36796,639980,448181,191799,62.422,37.578,2,15.3,15.36
375,6,9,6,36362,26950,9412,639980,448181,191799,74.116,25.884,2,5.682,4.998
376,6,9,9,11058,7080,3978,639980,448181,191799,64.02600000000001,35.97400000000001,0,1.7280000000000002,1.406
377,6,9,8,64673,55394,9279,639980,448181,191799,85.652,14.348,2,10.105,11.423
378,6,10,2,31340,26885,4455,1521019,1159671,361348,85.785,14.215,2,2.06,2.742
379,6,10,1,420940,399176,21764,1521019,1159671,361348,94.83,5.17,1,27.675,24.413
380,6,10,3,18347,14411,3936,1521019,1159671,361348,78.547,21.453000000000007,1,1.206,0.632
381,6,10,7,348987,143931,205056,1521019,1159671,361348,41.243,58.757,1,22.944000000000003,24.853
382,6,10,4,180582,177568,3014,1521019,1159671,361348,98.331,1.669,2,11.872,12.53
383,6,10,5,357643,255418,102225,1521019,1159671,361348,71.417,28.583,2,23.513,24.160999999999998
384,6,10,6,44458,37957,6501,1521019,1159671,361348,85.37700000000002,14.623,1,2.923,3.373
385,6,10,9,12847,6990,5857,1521019,1159671,361348,54.41,45.59,0,0.845,0.8140000000000001
386,6,10,8,105875,97335,8540,1521019,1159671,361348,91.934,8.066,1,6.961,6.482
387,6,11,2,20934,19092,1842,14655978,10347302,4308676,91.201,8.799,2,0.14300000000000002,0.177
388,6,11,1,1215753,1059377,156376,14655978,10347302,4308676,87.13799999999998,12.862,1,8.295,8.054
389,6,11,3,83891,67605,16286,14655978,10347302,4308676,80.587,19.413,2,0.5720000000000001,0.599
390,6,11,7,4373965,2191786,2182179,14655978,10347302,4308676,50.11,49.89,1,29.844,30.844
391,6,11,4,2177886,2121130,56756,14655978,10347302,4308676,97.394,2.6060000000000003,1,14.86,14.405
392,6,11,5,4462142,2858716,1603426,14655978,10347302,4308676,64.066,35.934,1,30.445999999999998,29.500999999999998
393,6,11,6,626737,483598,143139,14655978,10347302,4308676,77.161,22.839,1,4.276,4.439
394,6,11,9,271473,181572,89901,14655978,10347302,4308676,66.884,33.116,0,1.8519999999999999,1.5630000000000002
395,6,11,8,1423197,1364426,58771,14655978,10347302,4308676,95.87,4.13,2,9.711,10.418
396,6,12,2,8392,7655,737,5604818,3830193,1774625,91.218,8.782,2,0.15,0.313
397,6,12,1,1065328,927588,137740,5604818,3830193,1774625,87.071,12.929,1,19.007,16.295
398,6,12,3,32233,28212,4021,5604818,3830193,1774625,87.525,12.475,1,0.575,0.526
399,6,12,7,1419802,602317,817485,5604818,3830193,1774625,42.423,57.577,1,25.331999999999997,25.482
400,6,12,4,689425,661964,27461,5604818,3830193,1774625,96.017,3.983,1,12.300999999999998,12.095999999999998
401,6,12,5,1876549,1207693,668856,5604818,3830193,1774625,64.357,35.643,2,33.481,35.781
402,6,12,6,283528,203307,80221,5604818,3830193,1774625,71.706,28.294,1,5.059,5.098
403,6,12,9,48598,27507,21091,5604818,3830193,1774625,56.601000000000006,43.399,0,0.867,0.634
404,6,12,8,180963,163950,17013,5604818,3830193,1774625,90.599,9.401,2,3.2289999999999996,3.775
405,6,13,2,4653,4653,0,3247770,2201433,1046337,100.0,0.0,2,0.14300000000000002,0.325
406,6,13,1,1335555,1139334,196221,3247770,2201433,1046337,85.30799999999998,14.692,2,41.122,44.214
407,6,13,3,11023,9580,1443,3247770,2201433,1046337,86.90899999999998,13.091,2,0.33899999999999997,0.522
408,6,13,7,714800,223982,490818,3247770,2201433,1046337,31.335,68.665,1,22.009,22.162
409,6,13,4,341106,333829,7277,3247770,2201433,1046337,97.867,2.133,1,10.503,9.879
410,6,13,5,526872,211619,315253,3247770,2201433,1046337,40.165,59.835,1,16.223,14.311
411,6,13,6,97982,79825,18157,3247770,2201433,1046337,81.469,18.531,2,3.017,2.497
412,6,13,9,30535,20025,10510,3247770,2201433,1046337,65.58,34.42,0,0.94,0.5579999999999999
413,6,13,8,185244,178586,6658,3247770,2201433,1046337,96.406,3.594,1,5.704,5.5329999999999995
414,6,14,2,15800,15800,0,2729981,1958948,771033,100.0,0.0,1,0.579,0.537
415,6,14,1,936991,771526,165465,2729981,1958948,771033,82.34100000000002,17.659000000000006,1,34.321999999999996,31.308000000000003
416,6,14,3,27723,25005,2718,2729981,1958948,771033,90.196,9.804,1,1.016,0.613
417,6,14,7,593203,281364,311839,2729981,1958948,771033,47.431,52.569,1,21.729,23.351999999999997
418,6,14,4,312574,308799,3775,2729981,1958948,771033,98.792,1.208,2,11.45,13.095999999999998
419,6,14,5,634539,377227,257312,2729981,1958948,771033,59.449,40.551,1,23.243000000000002,22.375
420,6,14,6,72123,57489,14634,2729981,1958948,771033,79.71,20.29,1,2.642,3.173
421,6,14,9,21311,14198,7113,2729981,1958948,771033,66.623,33.376999999999995,0,0.7809999999999999,0.62
422,6,14,8,115717,107540,8177,2729981,1958948,771033,92.934,7.066,2,4.239,4.926
423,6,15,2,9270,9270,0,7578599,5130519,2448080,100.0,0.0,2,0.122,0.138
424,6,15,1,1110505,934904,175601,7578599,5130519,2448080,84.18700000000003,15.813,2,14.652999999999999,15.06
425,6,15,3,37379,30742,6637,7578599,5130519,2448080,82.244,17.756,1,0.493,0.46399999999999997
426,6,15,7,2079967,984607,1095360,7578599,5130519,2448080,47.338,52.662,1,27.445,29.414
427,6,15,4,1013480,982145,31335,7578599,5130519,2448080,96.908,3.092,1,13.373,12.827
428,6,15,5,2441473,1466134,975339,7578599,5130519,2448080,60.051,39.949,1,32.215,30.311
429,6,15,6,374357,282211,92146,7578599,5130519,2448080,75.38600000000002,24.614,1,4.94,5.267
430,6,15,9,88997,52829,36168,7578599,5130519,2448080,59.36,40.64,0,1.1740000000000002,1.202
431,6,15,8,423171,387677,35494,7578599,5130519,2448080,91.612,8.388,1,5.584,5.317
432,6,16,2,1713,1713,0,4594382,3184121,1410261,100.0,0.0,2,0.037000000000000005,0.107
433,6,16,1,1508045,1274373,233672,4594382,3184121,1410261,84.505,15.495,2,32.824,33.41
434,6,16,3,34025,26149,7876,4594382,3184121,1410261,76.852,23.148000000000003,1,0.741,0.58
435,6,16,7,1193395,459413,733982,4594382,3184121,1410261,38.496,61.504,1,25.975,26.295
436,6,16,4,481337,475605,5732,4594382,3184121,1410261,98.809,1.1909999999999998,2,10.477,11.367
437,6,16,5,913794,554464,359330,4594382,3184121,1410261,60.677,39.323,1,19.889,18.725
438,6,16,6,174278,144723,29555,4594382,3184121,1410261,83.041,16.959,1,3.793,4.1419999999999995
439,6,16,9,54132,35205,18927,4594382,3184121,1410261,65.035,34.965,0,1.178,0.688
440,6,16,8,233663,212476,21187,4594382,3184121,1410261,90.933,9.067,1,5.086,4.686
441,6,17,2,2304,1966,338,1710004,1211464,498540,85.33,14.67,2,0.135,0.28800000000000003
442,6,17,1,358481,325002,33479,1710004,1211464,498540,90.661,9.339,1,20.964000000000002,20.094
443,6,17,3,17105,13853,3252,1710004,1211464,498540,80.988,19.012,1,1.0,0.649
444,6,17,7,529510,232355,297155,1710004,1211464,498540,43.881,56.119,1,30.965,31.041
445,6,17,4,294175,288893,5282,1710004,1211464,498540,98.204,1.796,1,17.203,16.365
446,6,17,5,335613,199165,136448,1710004,1211464,498540,59.344,40.656,1,19.625999999999998,19.587
447,6,17,6,46537,36467,10070,1710004,1211464,498540,78.361,21.639,1,2.721,3.373
448,6,17,9,13696,9297,4399,1710004,1211464,498540,67.881,32.119,0,0.8009999999999999,1.165
449,6,17,8,112583,104466,8117,1710004,1211464,498540,92.79,7.21,2,6.584,7.439
450,6,33,2,684391,614539,69852,112132939,78893838,33239101,89.794,10.206,2,0.61,0.674
451,6,33,1,24506670,21495166,3011504,112132939,78893838,33239101,87.711,12.289,1,21.855,21.496
452,6,33,3,800645,645153,155492,112132939,78893838,33239101,80.579,19.421,1,0.7140000000000001,0.657
453,6,33,7,29258687,13353258,15905429,112132939,78893838,33239101,45.639,54.361,1,26.093000000000004,26.752
454,6,33,4,14157868,13726449,431419,112132939,78893838,33239101,96.953,3.047,2,12.626,12.639000000000001
455,6,33,5,29122296,17730948,11391348,112132939,78893838,33239101,60.88399999999999,39.116,1,25.971,25.596
456,6,33,6,4702020,3525965,1176055,112132939,78893838,33239101,74.988,25.012,1,4.1930000000000005,4.211
457,6,33,9,1601495,1017238,584257,112132939,78893838,33239101,63.518,36.482,0,1.4280000000000002,1.268
458,6,33,8,7298867,6785122,513745,112132939,78893838,33239101,92.961,7.039,2,6.5089999999999995,6.706
459,6,18,2,2347,2228,119,1057545,751816,305729,94.93,5.07,2,0.222,0.226
460,6,18,1,340091,316625,23466,1057545,751816,305729,93.1,6.9,2,32.159,33.171
461,6,18,3,7534,5690,1844,1057545,751816,305729,75.524,24.476,2,0.7120000000000001,0.731
462,6,18,7,317542,117546,199996,1057545,751816,305729,37.017,62.983,2,30.026,29.415
463,6,18,4,136097,133423,2674,1057545,751816,305729,98.035,1.965,1,12.869000000000002,12.497
464,6,18,5,151016,87959,63057,1057545,751816,305729,58.245,41.755,1,14.28,14.037
465,6,18,6,41028,31682,9346,1057545,751816,305729,77.22,22.78,2,3.88,3.8539999999999996
466,6,18,9,7663,4516,3147,1057545,751816,305729,58.933,41.067,0,0.725,0.943
467,6,18,8,54227,52147,2080,1057545,751816,305729,96.164,3.836,1,5.127999999999999,5.127000000000001
468,6,19,2,16147,15186,961,4704869,3386052,1318817,94.048,5.952000000000001,1,0.34299999999999997,0.209
469,6,19,1,182134,165882,16252,4704869,3386052,1318817,91.077,8.923,1,3.8710000000000004,3.275
470,6,19,3,36584,24497,12087,4704869,3386052,1318817,66.961,33.039,2,0.778,0.858
471,6,19,7,1179429,577241,602188,4704869,3386052,1318817,48.942,51.058,1,25.068,25.211
472,6,19,4,685567,657675,27892,4704869,3386052,1318817,95.932,4.0680000000000005,2,14.571,14.652000000000001
473,6,19,5,1815295,1293267,522028,4704869,3386052,1318817,71.243,28.757,2,38.583,38.613
474,6,19,6,288329,214847,73482,4704869,3386052,1318817,74.515,25.485,1,6.127999999999999,6.21
475,6,19,9,96665,67464,29201,4704869,3386052,1318817,69.792,30.208,0,2.055,1.7690000000000001
476,6,19,8,404719,369993,34726,4704869,3386052,1318817,91.42,8.58,2,8.602,9.203
477,6,20,2,18346,16561,1785,4291640,2832576,1459064,90.27,9.73,1,0.42700000000000005,0.376
478,6,20,1,2074693,1698759,375934,4291640,2832576,1459064,81.88,18.12,1,48.343,45.782
479,6,20,3,7734,6745,989,4291640,2832576,1459064,87.212,12.788,2,0.18,0.214
480,6,20,7,798388,235183,563205,4291640,2832576,1459064,29.457,70.543,1,18.602999999999998,19.773
481,6,20,4,389092,381424,7668,4291640,2832576,1459064,98.029,1.971,2,9.066,9.482999999999999
482,6,20,5,702603,230602,472001,4291640,2832576,1459064,32.821,67.179,2,16.371,17.567
483,6,20,6,90211,74174,16037,4291640,2832576,1459064,82.223,17.777,2,2.102,1.915
484,6,20,9,30389,13809,16580,4291640,2832576,1459064,45.441,54.559,0,0.708,0.395
485,6,20,8,180184,175319,4865,4291640,2832576,1459064,97.3,2.7,2,4.198,4.495
486,6,21,2,41671,41671,0,6699266,4355520,2343746,100.0,0.0,1,0.622,0.355
487,6,21,1,2103089,1600210,502879,6699266,4355520,2343746,76.089,23.911,2,31.393,33.123000000000005
488,6,21,3,11897,7882,4015,6699266,4355520,2343746,66.252,33.748000000000005,2,0.17800000000000002,0.33
489,6,21,7,1556511,652618,903893,6699266,4355520,2343746,41.928,58.072,1,23.234,23.336
490,6,21,4,580908,568434,12474,6699266,4355520,2343746,97.853,2.147,2,8.671,10.376
491,6,21,5,1794171,979182,814989,6699266,4355520,2343746,54.576,45.424,1,26.781999999999996,23.941999999999997
492,6,21,6,230257,161875,68382,6699266,4355520,2343746,70.30199999999999,29.698,2,3.437,3.321
493,6,21,9,51943,34516,17427,6699266,4355520,2343746,66.45,33.55,0,0.775,0.722
494,6,21,8,328819,309132,19687,6699266,4355520,2343746,94.013,5.987,1,4.908,4.496
495,6,22,2,7507,7351,156,1746188,1194075,552113,97.922,2.0780000000000003,2,0.43,0.444
496,6,22,1,214784,186495,28289,1746188,1194075,552113,86.829,13.171,1,12.3,11.126
497,6,22,3,8119,6921,1198,1746188,1194075,552113,85.244,14.755999999999998,2,0.465,0.66
498,6,22,7,414392,179887,234505,1746188,1194075,552113,43.41,56.59,2,23.730999999999998,23.373
499,6,22,4,279935,269183,10752,1746188,1194075,552113,96.159,3.841,2,16.031,16.512999999999998
500,6,22,5,609477,367862,241615,1746188,1194075,552113,60.357,39.643,2,34.903,34.951
501,6,22,6,75853,58100,17753,1746188,1194075,552113,76.596,23.404,1,4.343999999999999,4.973
502,6,22,9,28406,18969,9437,1746188,1194075,552113,66.778,33.222,0,1.6269999999999998,1.454
503,6,22,8,107715,99307,8408,1746188,1194075,552113,92.194,7.806,2,6.169,6.507000000000001
